tv,lnl,social,display,email,search,sales
1908.7182280940597,1566.7732575307252,2093.15428406459,1517.2019392432437,1296.433701394593,686.6556000062174,6806.7104679453405
4348.16450097176,2239.93831929537,1865.6320044189385,1839.3147603340299,1255.8277674591186,424.8398001335113,7426.731284176052
2117.104353817642,761.3046876469258,1087.7998852860103,1936.0804747080747,1236.93646402386,338.7968402840176,6763.55094493714
3571.5276402348304,2081.0195885497697,1331.4995596403119,927.0869652845091,606.4946462614773,503.801218335454,6389.489759449595
3776.602294039324,749.6416279336966,1891.0832774837818,985.7943351172638,497.2234416829706,841.156620978363,6934.008327186582
3050.619012580212,2088.421325098811,1418.3709308158557,1933.6835105396956,1168.8437113361242,513.6748615236581,6892.831745523091
2221.242706786925,1051.535136502714,1099.9580573193575,1683.842274001751,805.1819351737864,800.6157193688446,6647.193201165306
1850.5775054843843,2254.181162036378,2687.2993281036474,1859.5925897957277,875.5808490436821,300.38903743932053,6925.625191390922
1132.7574182497049,2388.0841876507957,2962.385058328232,1043.1591609624118,434.2640020727302,818.2171357320633,6317.934371683412
2215.7856049628954,797.5919388102313,2586.285747993479,1505.1030453312824,685.5340942025541,389.5466599253189,6597.498196648603
3612.651162125132,1425.351210130787,2707.5698434093338,1641.3675133009683,437.0440442619104,741.9145039110982,7224.533739470118
4753.219273793931,2461.9747563253704,1483.9542606340908,1616.1342625363673,1367.1043498613724,652.625243872797,7340.888669118801
4484.817929052208,1466.8148719462934,2921.2539510263996,1289.7820290400377,667.7363515403836,943.3157737693499,7688.371188976684
4064.2591061412104,2227.09504502909,1393.8514089068567,818.4738700295702,1013.0708865303088,509.85801438025123,6943.126227710664
4153.789373013195,1677.4630442626396,2902.8596207236646,1499.5112681651158,442.87725272724344,252.93215106755235,6795.786864454615
3659.939613903981,1250.6598158392037,2989.6385879319023,1103.7218470155306,1133.5321304362237,215.32438844100233,7150.97090138859
2041.147430264012,1071.5671110517405,2423.4456114920977,1340.3050953714683,755.3300803295033,861.4868487782024,6477.427413531528
4628.780122823319,906.4461821721745,2962.287463583644,1949.0972181005807,1387.7111056534322,619.7885101291457,7457.568496966219
3682.9292476233363,2023.5963827553944,2139.0795591342076,1278.8423811709217,1376.9300078274396,820.1952414679594,6994.658798220739
3241.7625239217596,1273.081013646056,1519.0835663521807,1807.7619279973121,757.8196801979225,387.54048000921176,6966.248697525798
1443.9578768539243,1522.5509244015025,1873.9917713312416,1026.2487268991013,1391.0569852595147,476.06699641058697,6662.6688583469095
2788.222175225702,1484.6509600023637,2187.1218707575717,1606.9525976300347,1495.7734408486567,224.08309776905514,7059.272944804052
2841.433084807705,1654.5580584662625,1146.16312405403,1972.4083453267322,1307.9572305363429,969.1938596592897,6829.304832411346
4458.25443809068,2231.1542912491045,2244.686529234492,922.2717210475241,1329.3584825307519,734.2943253606508,7492.553326048257
3186.592880751154,2461.478687166859,2962.3556735245893,809.9839306726304,673.9096097199989,946.564070207445,6977.943702391711
2521.6021958816386,1315.168417147634,1380.2152995674553,1320.2993511591371,1034.372638743532,412.39712594325783,6485.832511898376
4907.201314042637,2155.037844212606,2585.190232576767,911.1505796616407,473.98150536410463,689.1708889805286,7233.879758910256
1442.8823733052627,2029.0555893094354,2815.7975875592388,1698.0612196114776,504.40973050383667,742.7999746341103,6321.568009560409
2690.1937132477788,1647.0579029111466,2887.4031856404417,1897.4583966182706,1498.7818732366197,454.03976020607075,7133.492761096758
1168.0987006856212,2412.094287223866,2920.2712088108947,1320.8251672505107,759.303174368502,878.4873880125041,6618.649771082237
3959.616483067721,900.9490310568056,2042.919277442944,1110.453970586529,1223.002303253731,957.7291703201983,7179.028273125479
4672.306208796603,718.5284206192429,2954.6158159830075,1321.2839828079318,1287.331558329498,907.8840941568035,7559.557200144161
2120.1493182019576,2207.9239339108444,2514.6204142688775,1668.1373814200012,1343.8255981079521,791.253580751498,6757.949406016893
4433.366707196484,1378.2996332674966,1323.3428724739238,810.8649938964452,1497.3911271423722,421.9717437799632,7254.76489857756
2168.872921847591,2193.9377084141206,1953.80021293594,1507.3447873816367,665.6461337825547,425.29283368450535,6406.904820854097
4643.080646575661,2286.18041039083,2436.662350744008,1535.950021864855,444.3859095456697,970.6882563568304,7697.485484943484
4015.8476143871358,624.9151872381428,1494.6806316381667,1565.2258962751225,852.3106697940445,208.22759674855362,6874.468600433079
4219.6271073657545,2266.929525972121,2281.2303670977744,1090.4264959770526,543.0887368118416,772.8399785937156,7116.347566832691
1072.026222401818,1396.6381107388443,2333.2009580932386,1656.863268053752,424.66847807826065,764.9969300442098,6119.138707482598
4851.241428296104,1520.8649780084643,1325.3994876171319,909.6697835981317,796.4695098556347,698.151632759838,7112.918181189416
3906.683968281293,1753.1850221864204,2130.1706249055123,1039.124403760161,1262.1120761827601,992.0870768694926,7429.067678324811
2219.0043815445333,2352.7652134601735,2543.253821957215,1852.9640559853783,1022.798760347578,449.50354861098015,7056.727140126182
4317.578659435388,538.232188859528,1997.7913290718839,1686.4677808718798,744.0557881313895,471.97749103459853,7497.8509580347145
2126.0847936597197,1453.686936635634,1024.2062335522148,816.4946648136143,1119.7762060419918,263.15152235724446,6418.184790172355
4491.015358264512,1875.4440848611214,1018.0769381585843,1098.0515124437602,655.2199983396918,554.23850923499,6852.177962433445
1450.321561647748,1945.413915396457,1714.0586879400244,1057.2877795917975,415.8195906792935,408.8388209878785,6176.599822585271
3814.743909843183,1885.064863074216,2852.388136863564,1124.967593644367,1240.78872508007,474.7093617421154,7167.9453610032
3162.7939065796413,768.8702588162437,1457.3535592072176,1097.0717243358636,1086.11739335041,867.6574322045021,7068.818660870934
1386.1378807817632,1098.7911767433625,2268.7273777433743,875.0315548914149,1238.5328869510558,948.3876108219965,6184.545252182821
1967.575313035356,1217.4310508340268,1444.151741386641,1350.7286199161845,442.83181835643217,348.5864576041485,6557.679606100384
1049.6161451092592,2108.87441535901,1643.3399793190972,1679.2801697433981,1320.8315906137173,498.0071452427727,6595.332829738486
2875.071861858023,1057.519744829106,2696.084179202968,1528.0780696609236,1081.4788200399337,942.9044496923152,7459.070207373125
2205.0610430400016,921.4099277344063,2457.722884539894,1607.4460023176957,1019.7348857839041,249.4467685513781,6696.962477982947
3393.429937191035,2414.8960380761923,1190.7985546264213,897.379014243487,1087.0754529259848,273.8884224891028,6934.192839651116
2188.951230834469,517.7265702269378,1857.4040419728672,1941.7888522121445,1350.8765715552004,330.2327913649835,7231.484851386845
2199.6764460279387,2495.6417113639563,1058.3395272905288,1806.1902006116297,1045.6301572147977,676.1702673014997,6548.833689913224
3972.7727949264136,1853.6425977147912,1961.780293206018,1766.1083821947952,1039.0454178769974,320.377816804798,6999.283667409122
1192.5713439134138,2156.938598898234,2324.8680234021363,1787.580566050121,1489.7470727723423,974.4611051605868,6322.39324396225
4611.579980767949,1089.2387926923864,1237.0052471963031,1919.2526097593136,1232.4031837754248,557.3716218068163,7548.2901812633545
4409.0554975647265,528.63055533412,1577.7698778183312,1453.1047593364374,886.5231859962488,601.2143682801332,6844.4482155496335
3671.218732905626,1975.7390371230601,1795.673251004314,1040.338421441151,1178.1367000362206,397.3268926443252,6961.361210971273
3372.8862804295372,2168.2891940013515,2839.0620493120996,1540.1403294230495,828.1535188609673,576.7682019477868,7342.490321478828
4569.209992558609,1980.9522639070383,2986.5100308459278,1691.4577924015268,651.7630087318489,729.5309061096092,7697.729714519224
